Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,CO2_Average,CO2_Divergence,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
24.05,48.3,105.6773279265175,583.1100383734769,1.0,2,0,344.3936831499972,477.4327104469594,-0.7881323162914113,1,0,0,0,1,0,0,0
24.31,47.71,114.11957599615894,581.5526551264387,1.0,3,2,347.8361155612988,467.4330791302798,0.4629221252761701,1,0,0,0,0,0,0,1
23.89,48.66,109.3130255589804,579.7121171068774,1.0,4,0,344.51257133292887,470.399091547897,0.21302888825188898,1,0,0,0,0,0,0,1
23.71,49.22,108.70393650436388,580.9654132309407,1.0,4,0,344.8346748676523,472.26147672657686,0.0888308003172728,1,0,0,1,0,0,0,0
23.69,51.39,107.55500842612445,579.7508923592103,1.0,2,0,343.6529503926674,472.19588393308584,-0.10229526436416377,1,0,0,0,0,1,0,0
16.84,51.39,78.50744067406998,607.4806008085386,0.0,2,1,342.9940207413043,528.9731601344686,2.2328426871389233,0,1,0,0,0,0,0,0
23.65,51.39,112.66118594887666,580.8656351783181,1.0,2,1,346.7634105635974,468.2044492294415,-0.12010221787242034,1,0,0,0,1,0,0,0
29.525,51.39,95.538607823009,606.1419662334127,1.0,2,2,350.84028702821087,510.60335841040376,0.13486138080811155,1,0,0,0,0,0,1,0
23.05,51.84,123.1032597754256,583.3489155731081,1.0,4,0,353.22608767426686,460.2456557976825,-0.6437635944144912,1,0,0,0,0,1,0,0
20.4,58.56,125.37544579065292,550.3272137661301,1.0,2,0,337.85132977839146,424.95176797547714,-0.4533666770063307,0,0,1,0,0,0,0,1
23.77,42.75,91.41446915307166,599.5395702684925,1.0,4,1,345.4770197107821,508.1251011154209,1.0497685010020796,1,0,0,0,1,0,0,0
23.33,51.39,113.99534697737124,580.1984001483095,1.0,3,0,347.09687356284036,466.20305317093823,-0.9763899865325641,1,0,0,1,0,0,0,0
23.57,50.65,113.4338769715795,569.0755307938467,1.0,4,0,341.2547038827131,455.64165382226724,-0.9512229718065481,1,0,0,1,0,0,0,0
22.8,51.39,112.86672371052694,548.612951653746,1.0,3,0,330.73983768213645,435.7462279432191,-0.3337530501278314,0,0,0,0,0,1,0,0
23.68,50.16,112.5049670512598,580.241486986452,1.0,4,2,346.37322701885586,467.7365199351922,0.27152920328082814,1,0,0,1,0,0,0,0
24.17,48.91,117.48492454307598,576.3535539961659,1.0,3,0,346.91923926962096,458.86862945308997,-0.7102096774236233,1,0,0,0,1,0,0,0
23.96,49.45,166.35999806632248,576.3166625779409,1.0,2,0,371.3383303221317,409.9566645116184,-0.9017502786440963,1,0,0,0,1,0,0,0
23.87,51.39,109.07670931876368,573.4487340012864,1.0,2,0,341.262721660025,464.37202468252275,-0.73284669407572,1,0,0,0,0,0,0,0
24.05,59.845,113.41275883412293,574.2336516225548,1.0,3,0,343.82320522833885,460.8208927884319,-0.6992385996799784,1,0,0,0,0,0,1,0
29.525,48.81,111.81371984155577,577.0068213281946,1.0,0,0,344.4102705848752,465.19310148663885,-1.0383998313413978,1,0,0,0,0,1,0,0
17.93,48.62,87.88517215685661,609.3084099759741,1.0,4,1,348.59679106641534,521.4232378191175,1.5578574255863906,0,0,0,1,0,0,0,0
22.85,50.62,116.9706356612674,572.2485481914428,1.0,1,0,344.60959192635505,455.27791253017534,-1.32305335271043,0,0,1,0,0,0,1,0
24.13,49.63,54.84060484855865,573.8923128238156,1.0,4,0,314.3664588361871,519.0517079752569,-0.8154282606706698,1,0,0,0,0,0,0,1
24.67,48.1,114.82853375908373,576.1430745260429,2.0,1,0,345.4858041425633,461.3145407669592,-0.18452238024776857,1,0,0,0,0,0,0,0
13.50231954997398,48.32,115.23739135061771,577.5411103413479,2.0,3,0,346.3892508459828,462.3037189907302,-0.2994359709557253,1,0,0,0,0,0,0,0
23.77,49.62,121.89293940185745,572.3931468579563,1.0,1,0,347.14304312990686,450.5002074560988,-1.2684872664608242,1,0,0,0,0,0,1,0
25.38,51.39,148.1991923217562,567.7433334805697,1.0,4,0,357.97126290116296,419.54414115881355,-0.7079415981872839,1,0,0,0,0,0,0,0
23.59,49.1,143.2882688152717,573.395412146259,2.0,1,0,358.3418404807653,430.1071433309873,-2.451917469825495,1,0,0,0,0,0,0,0
18.62,53.69,131.8967057771634,586.1958689773405,1.0,4,1,359.04628737725193,454.29916320017713,0.7194719194630794,0,0,1,0,0,0,1,0
29.525,54.47,98.90007859726828,601.5459918059081,1.0,4,1,350.2230352015882,502.64591320863985,0.3209791698519198,0,0,1,0,1,0,0,0
29.525,47.59,126.13894219708708,566.4857359890638,2.0,3,0,346.3123390930754,440.34679379197667,-0.6394702724392666,1,0,0,0,0,0,1,0
17.84,54.47,108.51410348961984,597.253243377602,1.0,4,1,352.8836734336109,488.7391398879821,1.9073502319983242,0,0,0,0,0,0,0,0
25.9,46.47,129.3682157740763,569.2429304787614,2.0,2,0,349.30557312641884,439.8747147046851,-0.4642937832089467,1,0,0,1,0,0,0,0
29.525,42.125,129.87218856492115,572.2165424821113,2.0,0,1,351.04436552351626,442.3443539171902,-0.4690782891679751,1,0,0,0,0,1,0,0
24.53,47.41,112.22155053148602,599.3453881598128,2.0,3,0,355.78346934564945,487.12383762832684,-4.024250838259723,1,0,0,1,0,0,0,0
25.89,46.3,123.65915392425224,566.725090986909,2.0,4,0,345.1921224555806,443.06593706265676,-0.4608785709603712,1,0,0,0,0,0,0,1
22.28,51.39,166.35999806632248,555.0784537346454,2.0,4,0,360.71922590048393,388.718455668323,-4.5361065213369365,0,0,0,0,0,1,0,0
25.2,51.39,121.31180468837036,567.4386528547843,2.0,4,0,344.3752287715773,446.126848166414,-0.6288984831942813,1,0,0,0,0,0,1,0
25.01,48.06,119.94869453069774,571.9389448720798,2.0,2,0,345.94381970138875,451.9902503413821,-0.4777145081560152,1,0,0,0,1,0,0,0
25.04,51.39,118.77102559424556,570.5833049394092,2.0,2,0,344.6771652668274,451.8122793451637,-0.6082686765024292,1,0,0,1,0,0,0,0
17.74,54.89,129.14197957564704,583.1811459209569,1.0,3,0,356.16156274830195,454.0391663453098,0.5041507312851994,0,1,0,0,0,0,1,0
17.91,59.845,62.243158243337014,627.7955886615562,0.0,3,1,345.0193734524466,565.5524304182192,3.5052007941271652,0,0,0,0,0,0,0,0
24.2,50.08,54.84060484855865,573.3563348679303,2.0,1,0,314.09846985824447,518.5157300193716,-1.4425562970670607,1,0,0,0,0,1,0,0
23.93,50.38,120.6021815541786,577.5797199579827,2.0,2,0,349.09095075608064,456.97753840380403,-1.0918725095275374,1,0,0,0,0,0,1,0
29.525,48.22,125.0553892674045,570.2862123458696,2.0,1,0,347.67080080663703,445.23082307846505,-1.6048988152940453,1,0,0,1,0,0,0,0
22.38,44.17,125.03467344178206,576.3603681302807,2.0,1,0,350.69752078603136,451.32569468849863,-0.23036075976382456,1,0,0,0,0,0,0,0
25.01,51.39,121.67995499320251,574.3109630340779,2.0,4,0,347.9954590136402,452.6310080408754,-1.3284920390884596,1,0,0,1,0,0,0,0
24.19,48.95,124.23409872227208,568.9054820989301,2.0,0,0,346.56979041060106,444.671383376658,-1.6364282886338428,1,0,0,0,1,0,0,0
23.89,49.96,123.20431303202504,569.3562507223996,2.0,4,0,346.28028187721236,446.1519376903746,-1.484391152724318,1,0,0,1,0,0,0,0
23.76,50.16,125.17887355277016,568.8618550086919,2.0,4,0,347.02036428073103,443.6829814559218,-1.424448098239335,1,0,0,0,0,1,0,0
23.82,49.74,117.61463690627345,573.4147360760537,2.0,4,0,345.51468649116356,455.80009916978025,-1.233741286352415,1,0,0,0,0,1,0,0
18.38,52.26,123.70948472637264,593.1430217907723,1.0,4,1,358.4262532585725,469.4335370643997,0.3737221383819857,0,0,1,0,0,0,0,0
17.56,42.58,61.362469168530986,633.0975903283436,0.0,1,2,347.2300297484373,571.7351211598126,4.448544279875898,0,1,0,0,0,0,0,1
19.96,55.31,119.3467725377922,554.6277128059726,1.0,4,0,336.98724267188237,435.28094026818036,0.20634756074219962,0,1,0,0,0,0,0,1
24.35,48.17,122.2417736837225,575.3276445759849,2.0,2,0,348.7847091298537,453.0858708922624,-1.2320727266809632,1,0,0,0,0,0,1,0
23.93,48.99,121.22731641513644,573.8544733030031,2.0,4,0,347.5408948590698,452.6271568878667,-0.8911069288555937,1,0,0,1,0,0,0,0
23.67,49.49,119.11993614317882,571.3305991131253,2.0,3,0,345.2252676281521,452.2106629699465,-1.1485474372523503,1,0,0,0,0,0,0,0
23.51,49.67,115.19559516461716,575.7951946363717,2.0,4,0,345.49539490049443,460.5995994717545,-1.1862850527100268,1,0,0,0,0,0,1,0
20.03,50.59,100.72940208733073,571.0725914277435,1.0,3,1,335.90099675753714,470.3431893404128,0.7946247619303372,0,0,0,0,0,1,0,0
23.55,49.22,118.63422792859684,574.1480234788588,2.0,2,0,346.3911257037278,455.513795550262,-1.1712930865386804,1,0,0,0,0,0,0,0
18.42,46.78,81.67629690964417,559.5965643461485,1.0,3,1,320.63643062789635,477.92026743650433,3.071990592613122,0,1,0,1,0,0,0,0
23.12,48.58,111.89455411252092,572.9238491773318,2.0,4,0,342.4092016449264,461.02929506481087,-0.7886008747251453,1,0,0,1,0,0,0,0
23.18,48.28,118.8145189929474,576.3957804129923,2.0,4,0,347.6051497029698,457.5812614200449,-1.0897410680555197,0,0,1,0,0,0,1,0
21.91,59.845,122.6488271174177,571.2064800316555,2.0,3,0,346.9276535745366,448.5576529142378,-0.8234454701940237,1,0,0,0,0,0,0,0
17.02,51.39,81.06479916721047,608.9827059832899,0.0,3,1,345.02375257525017,527.9179068160794,3.305874359865027,0,1,0,0,0,0,1,0
29.525,49.41,121.59955731161686,573.5438429350402,2.0,4,0,347.5717001233285,451.9442856234233,-0.6260656502642845,0,0,1,0,0,0,1,0
16.26,44.23,68.89850592511628,613.1710968500015,0.0,2,1,341.0348013875589,544.2725909248852,4.105071001120858,0,1,0,0,0,0,0,1
20.15,50.02,115.30779990735984,596.9419278116759,2.0,3,0,356.12486385951786,481.6341279043161,0.5429637728226978,0,0,1,0,0,1,0,0
23.6,42.75,83.96387800344675,611.2333036620532,1.0,2,1,347.59859083275,527.2694256586065,0.48404842513079355,1,0,0,0,0,0,1,0
23.0,59.845,166.35999806632248,571.7340639105008,2.0,4,0,369.0470309884116,405.37406584417835,-1.2261730999864806,0,0,1,1,0,0,0,0
22.85,51.39,122.86025643726124,574.4249393058998,2.0,2,1,348.6425978715805,451.56468286863856,-1.38533197724492,0,0,1,1,0,0,0,0
22.65,50.04,124.59469371439462,576.4031730404708,2.0,1,0,350.49893337743276,451.8084793260762,-1.097157100718283,0,0,1,0,0,0,1,0
22.52,50.3,122.8113030033542,577.4289670903021,2.0,4,0,350.1201350468281,454.6176640869479,-1.3143123383684934,0,0,1,0,1,0,0,0
22.55,59.845,124.2311809468408,577.3654470188741,2.0,3,0,350.79831398285745,453.13426607203326,-0.9306787155369428,0,0,1,0,1,0,0,0
22.48,50.16,121.67081082308474,575.6325551197442,2.0,4,0,348.65168297141446,453.9617442966595,-1.391563654361703,0,0,1,0,0,0,0,0
22.38,50.63,122.21442569511623,572.8745419324645,2.0,4,1,347.54448381379035,450.66011623734823,-1.282149670278731,0,0,1,0,1,0,0,0
22.21,42.125,126.43071397483766,568.1192177161262,2.0,1,0,347.2749658454819,441.6885037412885,-0.1766767445348712,0,0,1,0,0,0,0,0
21.84,51.23,105.24031335319157,555.7239433688914,1.0,4,2,330.4821283610415,450.48363001569976,0.840687088460406,0,0,1,0,0,0,1,0
22.2,50.97,122.1673720543126,570.0822420977445,2.0,4,0,346.12480707602856,447.9148700434319,-1.135769854356747,0,0,1,0,0,0,0,0
22.19,50.75,123.8350610512992,572.2854754241745,2.0,3,0,348.06026823773686,448.4504143728753,-1.2889110722155916,0,0,1,0,1,0,0,0
22.03,51.27,128.13428486972828,572.5718551814672,2.0,3,0,350.35307002559773,444.4375703117389,-1.3584869854824067,0,0,1,0,0,0,1,0
22.08,51.24,127.18482345887811,569.4174078137902,1.0,4,0,348.30111563633415,442.2325843549121,-1.5262063912484929,0,0,1,0,0,1,0,0
19.0,55.08,97.65103408434383,577.5117948186562,1.0,3,1,337.5814144515,479.86076073431235,-0.34445231687883404,0,1,0,1,0,0,0,0
20.76,52.96,54.84060484855865,580.4383123697746,1.0,1,1,317.63945860916664,525.597707521216,0.2049653582151772,0,0,1,1,0,0,0,0
21.78,51.64,127.70362873295858,571.8993842605469,1.0,2,0,349.8015064967527,444.1957555275883,-1.4103910747808224,0,0,1,0,0,0,0,1
21.69,51.82,128.14849907001582,571.4274737695308,1.0,3,0,349.78798641977335,443.278974699515,-1.0355599618366396,0,0,1,1,0,0,0,0
17.99,52.74,116.31586489298546,594.4872436562882,1.0,4,0,355.40155427463685,478.17137876330276,0.8086617787577697,0,0,1,0,1,0,0,0
21.61,51.95,126.89563976963017,575.5224393104867,1.0,3,0,351.2090395400584,448.6267995408565,-1.2967929000766933,0,0,1,0,0,0,0,0
21.5,52.06,126.13164683401752,567.3488409303206,1.0,2,0,346.74024388216907,441.21719409630316,-1.2640294157708356,0,0,1,0,0,1,0,0
21.46,52.19,125.80537929798923,578.9350169303982,1.0,4,0,352.3701981141937,453.12963763240896,-1.257807144200464,0,0,1,0,1,0,0,0
21.51,51.97,128.43363949928244,570.612168066993,1.0,2,0,349.52290378313774,442.1785285677106,-1.272359021291792,0,0,1,1,0,0,0,0
21.4,52.21,128.18010498898178,567.444651853081,1.0,4,0,347.81237842103144,439.26454686409926,-1.275724664957569,0,0,1,0,0,0,0,0
12.585,51.39,125.44668452839352,568.7711195780281,1.0,4,0,347.10890205321084,443.3244350496346,-1.1815234169660525,0,0,1,0,0,0,0,1
29.525,52.32,126.8409080254717,573.6212520506705,1.0,4,0,350.23108003807107,446.78034402519876,-1.9553779867107253,0,0,1,0,0,1,0,0
21.22,52.39,54.84060484855865,571.5001313523487,1.0,4,0,313.1703681004537,516.6595265037901,-1.3752518307749682,0,0,1,0,0,0,0,0
19.41,48.05,116.43579152952763,579.3051859158215,2.0,4,0,347.87048872267457,462.8693943862939,0.004348264323570251,0,0,1,1,0,0,0,0
21.19,52.25,126.2589421168988,568.7240802724061,1.0,1,0,347.49151119465245,442.46513815550736,-1.1660943838091804,0,0,1,0,1,0,0,0
22.21,49.8,103.63713132433762,564.419333789185,1.0,4,1,334.0282325567613,460.7822024648474,-0.9590778262942561,1,0,0,0,0,1,0,0
20.56,53.3,123.5954387413976,572.6475503308042,1.0,2,2,348.1214945361009,449.05211158940654,0.20572916420202048,0,0,1,0,1,0,0,0
21.24,51.39,131.93322584149635,575.5446329474703,1.0,4,0,353.7389293944833,443.61140710597397,-0.7374546352863129,0,0,1,0,0,0,1,0
21.19,51.39,125.71001946661411,571.5181764615089,1.0,2,0,348.6140979640615,445.80815699489483,-0.5029796398968944,0,0,1,0,0,0,0,1
21.09,51.39,126.26714155104948,581.4332515081597,1.0,3,0,353.8501965296046,455.1661099571103,-0.743223606457956,0,0,1,1,0,0,0,0
21.17,51.8,122.3574873948168,574.0116798732043,1.0,3,0,348.18458363401055,451.65419247838753,-0.593325502219978,0,0,1,0,1,0,0,0
21.06,52.05,166.35999806632248,576.2390893989096,1.0,4,0,371.29954373261603,409.87909133258717,-0.7044525771552669,0,0,1,0,0,0,0,1
21.0,51.39,115.1769742053702,577.8932347548794,1.0,4,0,346.5351044801248,462.7162605495092,-0.9339906995689184,0,0,1,0,0,0,0,0
20.97,52.13,118.96558974584842,569.2866745621601,1.0,4,0,344.12613215400427,450.32108481631167,-0.6702767634476413,0,0,1,1,0,0,0,0
22.67,47.17,54.84060484855865,584.7036907506549,1.0,3,0,319.7721477996068,529.8630859020963,-2.031707748761397,1,0,0,0,0,1,0,0
19.21,56.38,116.81983708038292,549.6652066706803,2.0,4,0,333.2425218755316,432.84536959029737,-0.2875602027030226,0,0,0,0,0,0,1,0
20.79,51.39,124.01140027390102,573.8426108376814,1.0,2,0,348.9270055557912,449.83121056378036,-0.7024437509634877,0,0,1,0,0,1,0,0
29.525,42.125,56.273803812395144,625.9146222285381,0.0,1,1,341.0942130204666,569.6408184161429,4.448544279875898,0,1,0,0,0,0,0,0
20.76,52.34,119.17912335726596,577.0126387941649,1.0,4,0,348.09588107571545,457.83351543689895,-0.4794759309080741,0,0,1,0,1,0,0,0
29.525,52.19,119.77253043381984,576.8813451795339,1.0,4,2,348.3269378066769,457.1088147457141,-0.6981243068933892,0,0,1,0,1,0,0,0
23.26,49.37,120.4362654535506,574.7604563296702,2.0,3,0,347.5983608916104,454.3241908761196,-0.9213757996281429,1,0,0,0,0,0,0,1
20.72,51.39,123.28308434368864,569.0512245451876,1.0,4,0,346.1671544444381,445.7681402014989,-0.9889295948005558,0,0,1,0,0,0,1,0
20.65,52.48,124.34378349407524,572.023290747389,1.0,4,1,348.1835371207321,447.6795072533137,-0.5202047679744706,0,0,1,0,0,0,0,1
21.88,45.12,88.42675289403002,599.5271102588986,0.0,4,1,343.97693157646427,511.10035736486856,0.8727880923911282,1,0,0,0,0,1,0,0
20.64,52.61,122.36497045806333,570.7178735765831,1.0,3,1,346.5414220173232,448.35290311851975,-0.4845880169336827,0,0,1,0,1,0,0,0
20.51,52.86,119.87531432076402,574.8910643435562,1.0,4,1,347.3831893321601,455.0157500227922,0.05148278509008733,0,0,1,1,0,0,0,0
20.37,53.21,120.20664683199416,576.4562279662308,1.0,4,2,348.3314373991125,456.2495811342367,0.36440517147153195,0,0,1,0,0,0,0,0
20.35,53.19,121.87915574787844,568.1784930701314,1.0,3,0,345.0288244090049,446.29933732225294,0.272878788109739,0,0,1,0,0,0,1,0
20.35,53.05,121.96835306986294,576.6480227554143,1.0,3,0,349.30818791263863,454.6796696855514,-0.3960024671570024,0,0,1,0,0,1,0,0
20.43,51.39,122.2674429002968,571.6908385354332,1.0,3,1,346.979140717865,449.42339563513633,0.31992962271104985,0,0,1,1,0,0,0,0
19.43,54.83,106.7130955482716,597.7583748821633,1.0,4,0,352.2357352152174,491.04527933389164,1.5533056688702462,0,0,1,0,0,1,0,0
20.47,52.84,120.76921546026612,570.9397187832093,1.0,4,1,345.8544671217377,450.17050332294315,-0.20057964807829243,0,0,1,0,1,0,0,0
23.74,48.39,109.48187943214994,572.3131377484963,2.0,4,0,340.8975085903231,462.83125831634635,-0.455394444676875,1,0,0,0,0,0,0,0
20.31,53.16,117.67686917864552,571.0750162556043,1.0,4,2,344.3759427171249,453.39814707695876,-0.45128011147036307,0,0,1,0,0,0,0,1
20.28,51.39,121.084383237333,574.4433090730276,1.0,2,1,347.7638461551803,453.35892583569466,-0.5699678304364021,0,0,1,0,0,0,1,0
15.55,51.39,79.88688556044019,598.8405276800796,1.0,4,1,339.3637066202599,518.9536421196394,2.4739922192569903,0,0,0,0,0,0,0,0
20.17,53.33,127.32404913452196,575.0396149631604,1.0,0,1,351.18183204884116,447.71556582863843,-0.4250974674508039,0,0,1,1,0,0,0,0
16.12,48.87,71.19726801924466,612.4392913876787,0.0,1,1,341.8182797034617,541.242023368434,4.149687330201869,0,1,0,0,0,1,0,0
17.4,47.85,105.15055944031177,598.6077711261572,1.0,3,1,351.8791652832345,493.45721168584544,-0.25206980443977073,0,0,0,0,1,0,0,0
17.49,51.39,61.1236497070595,627.4548402293268,0.0,4,0,344.28924496819315,566.3311905222673,4.398706016416289,0,1,0,0,0,0,0,1
20.12,53.21,126.52181043623352,573.291513498971,1.0,2,1,349.90666196760225,446.76970306273745,0.09267109045528649,0,1,0,0,0,0,0,1
19.89,59.845,130.89936168253288,573.4395620751826,1.0,1,0,352.16946187885776,442.5402003926497,0.601726135173146,0,1,0,0,0,1,0,0
25.2,46.28,110.72696630887086,575.7559886040762,1.0,3,1,343.2414774564735,465.0290222952053,0.5666444571975059,1,0,0,1,0,0,0,0
19.81,53.86,119.30889089469711,577.0180569344379,1.0,4,2,348.16347391456753,457.7091660397408,0.7357518952536093,0,1,0,0,0,0,1,0
25.14,51.39,126.85907679775576,574.5375881883834,1.0,0,0,350.6983324930696,447.6785113906277,-0.9751597005763666,1,0,0,1,0,0,0,0
19.74,53.89,122.7421647493522,579.1905140722088,1.0,3,1,350.9663394107805,456.4483493228566,0.7832117956963414,0,1,0,0,0,0,1,0
19.79,53.65,123.55976393095992,569.9427393279581,1.0,2,2,346.751251629459,446.3829753969982,0.5477131611084142,0,1,0,0,1,0,0,0
19.82,51.39,125.6847030983339,567.5350936900927,1.0,0,2,346.6098983942133,441.8503905917588,0.7889668417877226,0,1,0,0,0,0,1,0
19.77,53.51,120.16910787257795,575.0295534022312,1.0,4,0,347.59933063740453,454.8604455296532,-0.4704106979832637,0,1,0,0,0,0,1,0
29.525,53.48,123.72462356013828,571.5812407395144,1.0,4,0,347.65293214982637,447.85661717937614,1.0242771589919326,0,1,0,0,0,0,0,1
22.18,54.13,109.53293111444736,539.9140840085939,2.0,4,0,324.72350756152065,430.38115289414657,0.009968639515240229,0,0,0,0,0,1,0,0
22.55,51.99,100.6568574123257,573.5399675395695,1.0,4,0,337.0984124759476,472.88311012724375,-1.2255878956646664,0,0,0,0,0,0,1,0
19.61,53.69,131.01691003865,575.5473631836089,1.0,4,0,353.28213661112943,444.5304531449589,0.7514074985796144,0,1,0,0,0,0,0,1
19.63,53.6,122.22679634278794,572.4883960591694,1.0,4,1,347.35759620097866,450.2615997163815,0.5550339782473613,0,1,0,1,0,0,0,0
19.57,53.71,122.93409459015366,577.448165415799,1.0,4,0,350.19113000297637,454.5140708256454,1.5562803698007008,0,1,0,0,1,0,0,0
28.027510242930315,53.31,124.41445357427428,572.4119731083409,1.0,3,0,348.4132133413076,447.99751953406667,0.7089657797070644,0,1,0,0,0,0,0,1
29.525,53.37,112.94493164829586,573.964158977102,1.0,2,0,343.45454531269894,461.0192273288061,0.6874243348541342,0,1,0,0,0,1,0,0
23.74,51.39,156.51341327473077,565.8298547415318,3.0,4,0,361.17163400813126,409.31644146680105,-1.40783822405222,1,0,0,0,0,0,0,0
19.4,53.98,117.72556509941964,572.9495246659233,1.0,4,0,345.33754488267147,455.2239595665036,1.019881971934223,0,1,0,0,0,0,1,0
22.17,51.39,110.72923211243052,561.9286442127587,1.0,2,1,336.3289381625946,451.19941210032823,0.7586672811218923,1,0,0,0,0,1,0,0
19.31,51.39,127.83592449710312,572.4027697771533,1.0,4,0,350.1193471371282,444.56684528005013,1.7189918038189311,0,1,0,0,1,0,0,0
29.525,51.39,120.39163828099534,592.0603748100975,1.0,2,0,356.22600654554645,471.6687365291022,-1.6324587758238527,0,0,1,1,0,0,0,0
19.3,59.845,118.78698855653404,570.7074120875671,1.0,3,2,344.7472003220506,451.9204235310331,1.114175364284183,0,1,0,0,0,0,1,0
17.13,54.0,125.99755315474036,596.3841462217792,0.0,3,2,361.1908496882598,470.3865930670389,1.8531684988084696,0,1,0,1,0,0,0,0
29.525,54.42,122.77148400904758,577.7454651450355,1.0,2,1,350.2584745770415,454.9739811359879,1.2028087951536024,0,1,0,0,0,0,0,0
19.2,54.25,124.64681769860478,581.2685594519631,1.0,1,1,352.95768857528395,456.6217417533584,1.957542185871831,0,1,0,1,0,0,0,0
18.23,54.13,166.35999806632248,590.2000522473992,1.0,4,2,378.2800251568608,423.8400541810767,0.40323452357652373,0,0,1,0,0,0,1,0
18.95,52.55,124.42628918743368,570.637984878285,2.0,3,0,347.53213703285934,446.21169569085134,-0.7985727125011945,0,1,0,0,0,1,0,0
19.18,59.845,117.39165442128144,578.0157406325264,1.0,4,2,347.70369752690397,460.624086211245,0.327882042194813,0,1,0,0,0,1,0,0
19.17,51.6,103.64435049545637,576.9783798848747,2.0,1,0,340.31136519016553,473.33402938941833,0.33989930082952113,0,1,0,0,0,1,0,0
19.07,50.79,107.86242526693684,571.5723585686545,2.0,1,1,339.7173919177957,463.7099333017177,0.5934765078247302,0,1,0,0,0,0,0,0
18.92,50.62,108.8355082905938,578.3737607399725,2.0,2,1,343.6046345152831,469.53825244937866,0.5507805483728523,0,1,0,0,0,0,0,0
18.85,50.37,105.46586181083836,580.1538188081718,2.0,4,0,342.80984030950503,474.6879569973334,0.5694238806196088,0,1,0,0,1,0,0,0
18.83,51.77,85.080970217407,583.1418114021777,1.0,4,2,334.11139080979234,498.0608411847707,2.2448248254313854,0,1,0,0,0,1,0,0
22.74,46.95,152.6640773096094,573.3119028812547,2.0,4,0,362.98799009543205,420.6478255716453,-1.021525627417039,1,0,0,0,0,0,1,0
18.66,50.4,97.60411440686045,589.5888113949939,2.0,3,0,343.5964629009271,491.9846969881334,0.8862143498706134,0,1,0,0,0,1,0,0
22.15,51.39,129.66435796844328,555.6532791015991,2.0,3,0,342.65881853502117,425.9889211331558,-2.6521239166700608,0,0,1,1,0,0,0,0
18.8,49.97,91.22126766434312,581.1145831751348,2.0,4,0,336.167925419739,489.8933155107917,1.0266372497219287,0,1,0,0,0,0,1,0
18.64,50.36,99.57742192609842,595.4926876617654,2.0,4,1,347.5350547939319,495.91526573566705,1.086002102861567,0,1,0,1,0,0,0,0
19.14,51.39,99.85670334393554,583.7843365535875,2.0,4,0,341.82051994876156,483.927633209652,1.0724593272583132,0,1,0,0,1,0,0,0
18.72,49.82,92.44809237652731,584.7132038922584,2.0,0,1,338.58064813439285,492.2651115157311,1.024999704746179,0,1,0,0,0,1,0,0
18.61,50.33,88.28842956798158,583.381765267248,2.0,4,2,335.8350974176148,495.0933356992665,1.5671690747897113,0,1,0,0,1,0,0,0
18.64,59.845,91.12019504960838,583.0686235149496,2.0,4,0,337.094409282279,491.9484284653413,1.093208102535505,0,1,0,0,0,0,0,0
29.525,51.39,94.0945821131338,584.059460913917,2.0,3,1,339.0770215135254,489.96487880078314,0.8183017604842879,0,1,0,0,0,0,0,0
18.93,50.7,101.02937244528437,587.7048821864128,1.0,4,0,344.36712731584856,486.6755097411284,0.6932602326533306,0,1,0,0,0,0,0,1
18.85,51.39,92.48232231905072,591.6115223266287,2.0,3,0,342.0469223228397,499.129200007578,1.3411054304499843,0,1,0,0,0,1,0,0
22.92,52.19,107.30883191175997,564.9594453256386,3.0,2,0,336.1341386186993,457.65061341387866,-3.793437029874084,0,0,0,0,0,0,0,0
18.94,49.7,91.18625660802556,593.7197010705646,1.0,4,2,342.4529788392951,502.533444462539,1.5700489683914187,0,1,0,0,0,0,0,1
18.97,49.07,83.19765093990213,591.111438910806,1.0,1,2,337.15454492535406,507.91378797090385,1.830755368287107,0,1,0,0,0,0,0,0
18.88,49.15,79.18688347356596,594.5688164318863,1.0,3,1,336.87784995272614,515.3819329583202,1.437208331754452,0,1,0,0,0,0,0,1
29.525,54.01,110.33762097533318,550.652425015109,1.0,3,0,330.49502299522106,440.3148040397758,0.014801174627404089,0,0,1,0,0,0,0,0
18.76,49.02,73.40573406904622,594.330533468751,1.0,4,0,333.8681337688986,520.9247993997049,1.509674374446959,0,1,0,0,0,1,0,0
22.82,48.57,96.46555957686992,561.8536372895479,1.0,4,1,329.15959843320894,465.388077712678,0.5398711201985269,1,0,0,0,0,0,0,0
19.52,51.39,81.99060325044317,596.4687874820258,1.0,4,1,339.2296953662345,514.4781842315826,0.5401927792921616,0,1,0,1,0,0,0,0
20.0,46.88,82.2537106935729,593.279649186089,1.0,3,2,337.76667993983096,511.02593849251616,0.8127398026822489,0,1,0,0,1,0,0,0
18.83,43.91,66.76738875185625,581.6871219012577,0.0,4,0,324.227255326557,514.9197331494014,3.9622740144265176,0,1,0,0,0,0,0,1
